city,timestamp,temperature,season,mov_av,mov_std,anomaly,season_city_mean,season_city_std
Beijing,2012-08-17,41.0382539163944,summer,27.917999798855316,6.593695678052047,1,26.80606326492321,5.079494188560911
Beijing,2012-08-30,38.88612146255384,summer,28.89557613154448,6.281723872590171,1,26.80606326492321,5.079494188560911
Beijing,2012-09-24,26.092828561914637,autumn,17.655255961291903,7.015217198225491,1,15.793106639501167,4.941332692127469
Beijing,2012-12-14,11.131446275976142,winter,8.335128459946656,10.658846236655005,1,-1.9513371166355582,4.907935842515744
Beijing,2012-12-28,8.610547286167742,winter,0.1345748443832352,7.399444353812027,1,-1.9513371166355582,4.907935842515744
Beijing,2013-01-24,10.413388810871606,winter,-1.9602838324413219,5.414655924227817,1,-1.9513371166355582,4.907935842515744
Beijing,2013-02-08,-17.046705713415868,winter,-2.747574088396262,6.001254500270367,1,-1.9513371166355582,4.907935842515744
Beijing,2013-02-18,-13.707652046955365,winter,-3.165584002351603,6.044893279150498,1,-1.9513371166355582,4.907935842515744
Beijing,2013-03-03,2.431782928075238,spring,-1.590841741434141,6.7726210242821265,1,13.18771726479467,5.091533936125352
Beijing,2013-04-16,24.054796056364374,spring,13.11465158782197,5.008288463171477,1,13.18771726479467,5.091533936125352
Beijing,2013-06-14,16.155700771487247,summer,19.781922272588094,6.788503691201423,1,26.80606326492321,5.079494188560911
Beijing,2013-06-23,15.846161734263012,summer,22.357838308736582,5.9807699662313105,1,26.80606326492321,5.079494188560911
Beijing,2013-07-03,14.732222141747872,summer,24.39240814212722,5.313866551094516,1,26.80606326492321,5.079494188560911
Beijing,2013-07-10,37.0389085890651,summer,24.092969405182963,5.413758967717547,1,26.80606326492321,5.079494188560911
Beijing,2013-07-26,38.24663395989404,summer,27.178533780071128,5.239312277257612,1,26.80606326492321,5.079494188560911
Beijing,2013-07-27,37.21979381254094,summer,27.40080316026375,5.521206326491554,1,26.80606326492321,5.079494188560911
Beijing,2013-09-26,31.794708922943315,autumn,18.471852697098992,6.174374304339644,1,15.793106639501167,4.941332692127469
Beijing,2013-10-16,28.759200472861778,autumn,17.002173764566813,5.486592950850982,1,15.793106639501167,4.941332692127469
Beijing,2013-10-27,28.216012619237006,autumn,17.225211457432128,4.762159985123246,1,15.793106639501167,4.941332692127469
Beijing,2013-11-26,5.747343872168479,autumn,14.210888853695801,5.341684170908891,1,15.793106639501167,4.941332692127469
Beijing,2013-11-28,26.35229157677036,autumn,14.750526614337748,5.943761990918399,1,15.793106639501167,4.941332692127469
Beijing,2014-02-04,-14.81383930930599,winter,-1.0740010691198931,4.715258383453085,1,-1.9513371166355582,4.907935842515744
Beijing,2014-02-10,-14.246836228732306,winter,-2.0776729301821946,5.390865195527539,1,-1.9513371166355582,4.907935842515744
Beijing,2014-02-27,-16.708142358818815,winter,-5.09543515843634,5.754096366114406,1,-1.9513371166355582,4.907935842515744
Beijing,2014-03-27,23.995950741973456,spring,11.658929085967497,8.496437377571425,1,13.18771726479467,5.091533936125352
Beijing,2014-03-29,-2.2785447457210033,spring,12.777804177423569,6.315868444185881,1,13.18771726479467,5.091533936125352
Beijing,2014-04-25,1.0007564327215661,spring,12.066971118022199,5.858309237210204,1,13.18771726479467,5.091533936125352
Beijing,2014-05-03,-0.17159124004464665,spring,12.0099390842064,5.580118679651123,1,13.18771726479467,5.091533936125352
Beijing,2014-05-10,-1.5338702439790737,spring,11.532652569129736,6.274453942978274,1,13.18771726479467,5.091533936125352
Beijing,2014-07-05,16.545726013434425,summer,25.75777599869955,4.61229304976627,1,26.80606326492321,5.079494188560911
Beijing,2014-09-04,3.4748270525923903,autumn,24.056129752176318,7.130479340978123,1,15.793106639501167,4.941332692127469
Beijing,2014-09-20,27.404996690374293,autumn,18.9580724513627,7.793128529484662,1,15.793106639501167,4.941332692127469
Beijing,2014-10-21,5.610193709139313,autumn,16.431505553938837,5.2043280013129785,1,15.793106639501167,4.941332692127469
Beijing,2014-11-24,26.110874294143024,autumn,16.393298026953335,4.43815345400793,1,15.793106639501167,4.941332692127469
Beijing,2014-12-04,-14.483990585595436,winter,13.800814176623456,8.068996278764327,1,-1.9513371166355582,4.907935842515744
Beijing,2014-12-07,-12.153914990624456,winter,11.694849601955637,10.417913937172676,1,-1.9513371166355582,4.907935842515744
Beijing,2014-12-13,-12.515247584349869,winter,7.802959743939495,11.661375491640792,1,-1.9513371166355582,4.907935842515744
Beijing,2015-01-19,-13.303001484637898,winter,-2.070699395581067,4.641160574531265,1,-1.9513371166355582,4.907935842515744
Beijing,2015-01-22,-11.807102045665188,winter,-2.35166793812751,4.89988103533902,1,-1.9513371166355582,4.907935842515744
Beijing,2015-02-23,-13.31404981345396,winter,-2.0982942118330703,4.157981395354701,1,-1.9513371166355582,4.907935842515744
Beijing,2015-02-27,8.196010223612241,winter,-2.0595007075998777,4.67423492799276,1,-1.9513371166355582,4.907935842515744
Beijing,2015-03-13,26.54638324235518,spring,5.143065877553462,9.778305135802983,1,13.18771726479467,5.091533936125352
Beijing,2015-03-17,2.9035724146069413,spring,7.268190071268007,9.345480351052425,1,13.18771726479467,5.091533936125352
Beijing,2015-03-19,25.83470618764738,spring,8.572291806348744,9.99569131922844,1,13.18771726479467,5.091533936125352
Beijing,2015-03-20,2.5538326307831056,spring,8.78756152258759,9.785049832333128,1,13.18771726479467,5.091533936125352
Beijing,2015-03-24,23.52987837082768,spring,10.661421884635429,9.730031905007616,1,13.18771726479467,5.091533936125352
Beijing,2015-03-26,23.708959121077637,spring,12.669026990916075,8.049280233977656,1,13.18771726479467,5.091533936125352
Beijing,2015-04-17,26.82174258058568,spring,14.071232337474648,6.005285666635962,1,13.18771726479467,5.091533936125352
Beijing,2015-04-21,28.661630754042307,spring,14.76758863181755,6.026645321808696,1,13.18771726479467,5.091533936125352
Beijing,2015-05-02,1.9193967652405597,spring,12.710206545679926,6.305993904289846,1,13.18771726479467,5.091533936125352
Beijing,2015-05-03,2.2280814682963808,spring,12.398559945398373,6.588598778162375,1,13.18771726479467,5.091533936125352
Beijing,2015-06-15,41.806418484756755,summer,21.65384977256941,8.90689390539627,1,26.80606326492321,5.079494188560911
Beijing,2015-07-12,12.92094752761353,summer,26.66348670759349,5.934507691757328,1,26.80606326492321,5.079494188560911
Beijing,2015-07-23,38.33244827490846,summer,27.060227514456383,5.106552080794494,1,26.80606326492321,5.079494188560911
Beijing,2015-09-19,4.255169640728454,autumn,19.955679714097112,7.552138201793743,1,15.793106639501167,4.941332692127469
Beijing,2015-10-03,4.94216211442718,autumn,14.777623182674278,4.733673426913006,1,15.793106639501167,4.941332692127469
Beijing,2015-10-10,25.71189838574334,autumn,14.719290093021716,5.290517041448847,1,15.793106639501167,4.941332692127469
Beijing,2015-10-11,4.076276914155072,autumn,14.310483075626367,5.624237265640648,1,15.793106639501167,4.941332692127469
Beijing,2015-10-19,4.243880293258403,autumn,13.728379462888798,5.515198514707825,1,15.793106639501167,4.941332692127469
Beijing,2015-11-07,5.737686462118889,autumn,15.175716431044174,5.7900109935775745,1,15.793106639501167,4.941332692127469
Beijing,2015-12-08,9.145218622619064,winter,11.333454093813911,8.532881199807983,1,-1.9513371166355582,4.907935842515744
Beijing,2016-02-19,11.822244988926935,winter,-0.5184520491919362,4.570575991816616,1,-1.9513371166355582,4.907935842515744
Beijing,2016-04-02,23.783772443118437,spring,14.217865556193058,5.096986016301048,1,13.18771726479467,5.091533936125352
Beijing,2016-04-06,-0.3907119292657306,spring,13.926536923662727,5.627877196537519,1,13.18771726479467,5.091533936125352
Beijing,2016-05-03,27.513251312468604,spring,12.998963886655655,5.978110581879982,1,13.18771726479467,5.091533936125352
Beijing,2016-06-28,41.43274030857661,summer,25.816789384626627,6.0941367236445245,1,26.80606326492321,5.079494188560911
Beijing,2016-07-26,13.292914695854137,summer,27.38959230801136,5.689801225559959,1,26.80606326492321,5.079494188560911
Beijing,2016-07-27,37.755121864262485,summer,27.94537616757348,5.864057508257986,1,26.80606326492321,5.079494188560911
Beijing,2016-08-13,14.859409715238003,summer,27.11967889712336,5.27894796852982,1,26.80606326492321,5.079494188560911
Beijing,2016-08-21,38.03006230835508,summer,26.98890268004507,5.725748390544489,1,26.80606326492321,5.079494188560911
Beijing,2016-09-01,27.10175897063246,autumn,26.834980352020544,4.834125091463593,1,15.793106639501167,4.941332692127469
Beijing,2016-09-29,5.144529852787425,autumn,16.626661385263,5.904901596146101,1,15.793106639501167,4.941332692127469
Beijing,2016-10-29,5.32352624960156,autumn,15.967003621276668,4.461213535352032,1,15.793106639501167,4.941332692127469
Beijing,2016-12-09,9.269679581471205,winter,9.588846735386744,10.675419704799706,1,-1.9513371166355582,4.907935842515744
Beijing,2016-12-27,-14.02259192303157,winter,-0.8856315612155002,7.377894327899937,1,-1.9513371166355582,4.907935842515744
Beijing,2017-02-18,-12.55720148561123,winter,-3.5094995373918634,3.9000627590341677,1,-1.9513371166355582,4.907935842515744
Beijing,2017-03-02,1.0302946682796001,spring,-1.5219448622985348,5.899861429654609,1,13.18771726479467,5.091533936125352
Beijing,2017-03-08,1.3929087069192505,spring,1.7808901074910612,8.768970768121154,1,13.18771726479467,5.091533936125352
Beijing,2017-03-19,23.600715670814225,spring,7.549400944817688,9.355515135543087,1,13.18771726479467,5.091533936125352
Beijing,2017-05-16,24.058651751981067,spring,13.016857138468911,4.609405307632561,1,13.18771726479467,5.091533936125352
Beijing,2017-06-01,15.801264061563586,summer,13.735911894732494,5.454044321682424,1,26.80606326492321,5.079494188560911
Beijing,2017-06-25,14.460869819724664,summer,23.917193146795523,6.994118526845959,1,26.80606326492321,5.079494188560911
Beijing,2017-08-06,39.52158401058404,summer,27.3861812364894,4.94260598971358,1,26.80606326492321,5.079494188560911
Beijing,2017-08-23,14.729548744679331,summer,26.95175724535249,5.199806818184377,1,26.80606326492321,5.079494188560911
Beijing,2017-09-03,26.89602555954385,autumn,25.618142446599002,5.962089900027304,1,15.793106639501167,4.941332692127469
Beijing,2017-10-04,26.226399588330253,autumn,15.184930125299001,4.211614159033222,1,15.793106639501167,4.941332692127469
Beijing,2017-10-31,26.358179273060596,autumn,15.794179128878463,4.546024411384955,1,15.793106639501167,4.941332692127469
Beijing,2017-11-01,28.135336977774564,autumn,16.04965021625096,5.0096302027968544,1,15.793106639501167,4.941332692127469
Beijing,2017-11-08,3.503652301907092,autumn,15.67652199925198,5.277239808913352,1,15.793106639501167,4.941332692127469
Beijing,2017-11-20,5.899242754111182,autumn,15.382791225370708,5.709623946832535,1,15.793106639501167,4.941332692127469
Beijing,2017-11-22,26.2710091679552,autumn,15.923199474858986,5.955345940400783,1,15.793106639501167,4.941332692127469
Beijing,2017-12-14,-12.202054325741802,winter,6.854706126350311,10.965738191885338,1,-1.9513371166355582,4.907935842515744
Beijing,2018-02-13,13.068966413589981,winter,-2.4417795559645046,5.895178278966695,1,-1.9513371166355582,4.907935842515744
Beijing,2018-03-21,-0.5528331078963546,spring,7.967251457826494,6.56534737827215,1,13.18771726479467,5.091533936125352
Beijing,2018-03-22,31.458122505989024,spring,8.93664833843001,7.7512607127061015,1,13.18771726479467,5.091533936125352
Beijing,2018-04-01,0.47766695459975494,spring,11.634523449860769,5.90912177458637,1,13.18771726479467,5.091533936125352
Beijing,2018-04-22,24.911836793807595,spring,12.513140378861538,5.89060208091211,1,13.18771726479467,5.091533936125352
Beijing,2018-05-11,25.594751034441067,spring,13.64635963659006,5.440535365728908,1,13.18771726479467,5.091533936125352
Beijing,2018-05-25,2.428763751335973,spring,12.578506200934791,4.523143756665813,1,13.18771726479467,5.091533936125352
Beijing,2018-06-20,37.2815050509626,summer,22.663311188771267,9.037197443861386,1,26.80606326492321,5.079494188560911
Beijing,2018-06-30,15.093538026422635,summer,27.232913923281224,5.514255455456483,1,26.80606326492321,5.079494188560911
Beijing,2018-08-05,14.696906888886343,summer,25.84072507200307,4.292951152431677,1,26.80606326492321,5.079494188560911
Beijing,2018-08-07,15.23781277185261,summer,25.358691714960692,4.615513937127372,1,26.80606326492321,5.079494188560911
Beijing,2018-10-04,26.05470442280027,autumn,15.155089359513363,5.296782943151128,1,15.793106639501167,4.941332692127469
Beijing,2018-11-04,29.669452137613174,autumn,15.346963310491399,4.816665281447297,1,15.793106639501167,4.941332692127469
Beijing,2018-11-15,-1.2667704159388329,autumn,15.856220737925621,5.817389398260171,1,15.793106639501167,4.941332692127469
Beijing,2018-12-05,-12.394025065208258,winter,11.553760907688671,9.317354510442547,1,-1.9513371166355582,4.907935842515744
Beijing,2018-12-06,8.46428462042731,winter,11.582302735393442,9.306155522607162,1,-1.9513371166355582,4.907935842515744
Beijing,2019-01-30,-11.792326827016687,winter,-2.1967304574392106,4.234871843819039,1,-1.9513371166355582,4.907935842515744
Beijing,2019-02-08,-13.511068397776222,winter,-2.3639336459935345,4.631962431537412,1,-1.9513371166355582,4.907935842515744
Beijing,2019-04-17,2.9400001594694523,spring,12.702114770823492,4.352781168009198,1,13.18771726479467,5.091533936125352
Beijing,2019-06-15,43.772866945831886,summer,19.424515157077625,10.166901343389336,1,26.80606326492321,5.079494188560911
Beijing,2019-08-01,13.710183697733791,summer,26.0693118529448,5.0775089858586115,1,26.80606326492321,5.079494188560911
Beijing,2019-08-07,38.33114143209859,summer,26.970312704990302,5.376559817612383,1,26.80606326492321,5.079494188560911
Beijing,2019-09-14,27.923224891859363,autumn,21.387479691940662,7.318246589207339,1,15.793106639501167,4.941332692127469
Beijing,2019-11-24,27.040295387545445,autumn,16.53994801383545,5.382698276348591,1,15.793106639501167,4.941332692127469
Beijing,2019-12-13,8.239132898278719,winter,9.417423656216778,9.016416031001295,1,-1.9513371166355582,4.907935842515744
Beijing,2019-12-16,9.996886033532057,winter,8.434908493676158,9.137547360629874,1,-1.9513371166355582,4.907935842515744
Berlin,2010-02-01,11.048143260954312,winter,1.93740265126239,4.098637688063462,1,-0.38367933194905474,4.683119246610646
Berlin,2010-04-28,-0.5049060524979936,spring,9.627920516279978,4.9970623830626,1,10.04425408780299,4.911237753882099
Berlin,2010-06-17,9.372732010279286,summer,15.700434278412677,6.710204297737438,1,19.63563664735137,4.901917991062138
Berlin,2010-07-05,8.911767396401197,summer,19.77346269284742,4.827284427576251,1,19.63563664735137,4.901917991062138
Berlin,2010-09-08,0.9086992333548611,autumn,17.024672847226675,6.48127149710171,1,11.212016968707172,4.846098128549645
Berlin,2010-09-14,0.9498618862755901,autumn,14.553312177929323,7.0415150795642525,1,11.212016968707172,4.846098128549645
Berlin,2010-11-13,23.825770292998456,autumn,10.630314110716693,4.7397270396953175,1,11.212016968707172,4.846098128549645
Berlin,2010-11-19,22.751695600771512,autumn,11.083199377165906,5.05662394701213,1,11.212016968707172,4.846098128549645
Berlin,2010-11-24,-1.1187365913898866,autumn,11.185774093723293,5.557053997534207,1,11.212016968707172,4.846098128549645
Berlin,2010-12-19,-10.010713624162165,winter,2.382481894322475,7.932058031994655,1,-0.38367933194905474,4.683119246610646
Berlin,2011-01-04,-10.511526956724701,winter,-2.581275567823322,4.772408896130935,1,-0.38367933194905474,4.683119246610646
Berlin,2011-01-25,11.84196734117686,winter,-1.4736235239178617,4.634644359158426,1,-0.38367933194905474,4.683119246610646
Berlin,2011-01-31,-11.053497636952779,winter,-1.744473017876458,4.874857665907735,1,-0.38367933194905474,4.683119246610646
Berlin,2011-03-02,20.12642104310722,spring,0.6338938560163961,6.233351263286925,1,10.04425408780299,4.911237753882099
Berlin,2011-04-04,-6.477805899836543,spring,9.130877817490312,5.418730033185973,1,10.04425408780299,4.911237753882099
Berlin,2011-05-15,-0.5778070705933942,spring,7.872454049649159,4.875068713657131,1,10.04425408780299,4.911237753882099
Berlin,2011-06-29,30.616602566405096,summer,20.222648793959994,6.137376286929816,1,19.63563664735137,4.901917991062138
Berlin,2011-07-10,31.034024660272348,summer,19.78909984775679,5.589383279417898,1,19.63563664735137,4.901917991062138
Berlin,2011-07-19,30.114330591833962,summer,20.744590144035463,5.3467522786477675,1,19.63563664735137,4.901917991062138
Berlin,2011-07-25,7.762524288251701,summer,19.5235328242455,5.5653078842875425,1,19.63563664735137,4.901917991062138
Berlin,2011-08-18,1.7245674244794706,summer,18.171661523728403,5.684930795878421,1,19.63563664735137,4.901917991062138
Berlin,2011-09-01,1.472133235137349,autumn,18.779063669867284,6.544229783366028,1,11.212016968707172,4.846098128549645
Berlin,2011-09-04,25.66802853085636,autumn,18.540659444739333,6.504828482358373,1,11.212016968707172,4.846098128549645
Berlin,2011-09-18,22.72652281735914,autumn,15.603730859177988,6.629338693421533,1,11.212016968707172,4.846098128549645
Berlin,2011-09-26,23.258563124986456,autumn,13.334199671465226,6.5798813148876585,1,11.212016968707172,4.846098128549645
Berlin,2011-09-28,21.666323407809276,autumn,12.76013985983864,6.179670009289289,1,11.212016968707172,4.846098128549645
Berlin,2011-10-30,24.713983021850098,autumn,11.436662523747689,4.346266396946534,1,11.212016968707172,4.846098128549645
Berlin,2011-11-07,20.95073886909138,autumn,12.093483738435308,4.8233367365895115,1,11.212016968707172,4.846098128549645
Berlin,2011-11-25,21.96962575902222,autumn,13.254471682521057,5.309714052199036,1,11.212016968707172,4.846098128549645
Berlin,2011-12-04,-9.804225707340958,winter,11.057277722971142,7.1325797168934475,1,-0.38367933194905474,4.683119246610646
Berlin,2011-12-16,-11.510060900675994,winter,5.933663402370063,9.20465685853243,1,-0.38367933194905474,4.683119246610646
Berlin,2011-12-18,9.039664194762352,winter,5.542686325421118,9.001101465423915,1,-0.38367933194905474,4.683119246610646
Berlin,2012-01-18,-14.41006681584015,winter,-1.5307730443855554,4.726800651653925,1,-0.38367933194905474,4.683119246610646
Berlin,2012-02-01,-11.519224847440109,winter,-1.289393786935185,5.330719065530977,1,-0.38367933194905474,4.683119246610646
Berlin,2012-02-12,-14.231871581634067,winter,-2.37880428729469,6.169072316326749,1,-0.38367933194905474,4.683119246610646
Berlin,2012-03-06,21.957263314260466,spring,0.5092424590331925,7.876011566257404,1,10.04425408780299,4.911237753882099
Berlin,2012-05-01,20.007878725648744,spring,9.561818378956408,4.721256631716602,1,10.04425408780299,4.911237753882099
Berlin,2012-05-13,19.871865775446476,spring,9.536801887164982,5.044523944454816,1,10.04425408780299,4.911237753882099
Berlin,2012-06-02,6.649160333142266,summer,10.124307000039222,6.22438382064917,1,19.63563664735137,4.901917991062138
Berlin,2012-06-14,29.611194876567318,summer,16.02249285842583,7.470594564278742,1,19.63563664735137,4.901917991062138
Berlin,2012-06-23,31.0259365007955,summer,18.880806012748906,6.7002949176065485,1,19.63563664735137,4.901917991062138
Berlin,2012-07-02,8.731217923196413,summer,20.555690283565678,5.597017380639192,1,19.63563664735137,4.901917991062138
Berlin,2012-07-07,30.790095054285977,summer,20.380796527816695,5.8831666837715915,1,19.63563664735137,4.901917991062138
Berlin,2012-07-13,8.908822348437917,summer,19.921479569755867,6.025683520829728,1,19.63563664735137,4.901917991062138
Berlin,2012-07-19,6.63498178057967,summer,19.415689719108318,6.283101033750572,1,19.63563664735137,4.901917991062138
Berlin,2012-07-27,33.30659325878918,summer,19.610492300627097,6.358188445812295,1,19.63563664735137,4.901917991062138
Berlin,2012-09-09,21.632209137631925,autumn,18.553777730316973,5.147062744673323,1,11.212016968707172,4.846098128549645
Berlin,2012-09-18,23.224906503332008,autumn,16.222187979518594,6.155198184872815,1,11.212016968707172,4.846098128549645
Berlin,2012-10-03,21.555289893174454,autumn,11.594544844115608,5.505586857476426,1,11.212016968707172,4.846098128549645
Berlin,2012-10-05,22.379279409384328,autumn,12.176528991531525,5.710230228796669,1,11.212016968707172,4.846098128549645
Berlin,2012-10-10,-1.1274144927634335,autumn,11.241805042311798,5.871532419808817,1,11.212016968707172,4.846098128549645
Berlin,2012-11-05,-1.3184206195278136,autumn,9.46547974412014,4.472214481800001,1,11.212016968707172,4.846098128549645
Berlin,2012-11-19,0.10109404017874013,autumn,10.093817881863295,4.772693861247624,1,11.212016968707172,4.846098128549645
Berlin,2012-11-25,0.9503536776571302,autumn,9.631454413234282,4.979551246699163,1,11.212016968707172,4.846098128549645
Berlin,2013-01-05,10.994185191306421,winter,1.189238786721444,4.58408783417528,1,-0.38367933194905474,4.683119246610646
Berlin,2013-01-10,-12.594154774590923,winter,0.3898165116987048,5.030927158036274,1,-0.38367933194905474,4.683119246610646
Berlin,2013-01-26,-10.738516196334265,winter,0.09473900170594476,5.478866145850022,1,-0.38367933194905474,4.683119246610646
Berlin,2013-02-04,10.214724305675153,winter,-0.7128797893462792,5.367606668029206,1,-0.38367933194905474,4.683119246610646
Berlin,2013-03-20,-2.293709616357752,spring,5.25746935027349,6.312424363803629,1,10.04425408780299,4.911237753882099
Berlin,2013-04-09,-3.9364446267789006,spring,9.18028612844551,5.1252456140050215,1,10.04425408780299,4.911237753882099
Berlin,2013-04-26,19.900981708447947,spring,10.163522628960381,5.294644369849464,1,10.04425408780299,4.911237753882099
Berlin,2013-05-08,-1.297766563277957,spring,9.000523402219468,5.184993315809441,1,10.04425408780299,4.911237753882099
Berlin,2013-05-10,-0.2657725492375267,spring,9.284219274629741,4.979937816031351,1,10.04425408780299,4.911237753882099
Berlin,2013-05-15,20.990697597397414,spring,9.482748881433062,5.5201018450174395,1,10.04425408780299,4.911237753882099
Berlin,2013-05-17,0.0868683590024606,spring,9.160030583913853,5.561158558469841,1,10.04425408780299,4.911237753882099
Berlin,2013-05-22,-1.1268897845285704,spring,9.189576299061374,5.610620483482701,1,10.04425408780299,4.911237753882099
Berlin,2013-07-13,34.99367052751232,summer,21.057898356686998,5.105546073341535,1,19.63563664735137,4.901917991062138
Berlin,2013-07-27,7.058204182242758,summer,19.440859105487682,5.216631292454894,1,19.63563664735137,4.901917991062138
Berlin,2013-07-31,34.71376323002718,summer,20.17852397712253,6.055216135631125,1,19.63563664735137,4.901917991062138
Berlin,2013-08-05,29.856753245006452,summer,20.419884148758435,6.338107645467411,1,19.63563664735137,4.901917991062138
Berlin,2013-08-22,9.70659656897354,summer,19.638812504127987,6.13418879800343,1,19.63563664735137,4.901917991062138
Berlin,2013-10-12,-0.22444646979213445,autumn,10.943164242491239,5.410815417007502,1,11.212016968707172,4.846098128549645
Berlin,2013-12-01,10.368320877168776,winter,10.676877993706922,5.498962396058228,1,-0.38367933194905474,4.683119246610646
Berlin,2013-12-26,15.683430241611365,winter,2.216484513007944,6.884664272053786,1,-0.38367933194905474,4.683119246610646
Berlin,2014-01-03,-10.674609453805058,winter,-0.18565696865897868,5.90876997539265,1,-0.38367933194905474,4.683119246610646
Berlin,2014-03-01,19.989223868135724,spring,-0.1520264725988967,5.3546572681554405,1,10.04425408780299,4.911237753882099
Berlin,2014-03-25,20.63502269446498,spring,10.383073315036969,7.010632016663152,1,10.04425408780299,4.911237753882099
Berlin,2014-04-01,22.375323195846516,spring,12.347009503838171,4.616676058021035,1,10.04425408780299,4.911237753882099
Berlin,2014-04-17,20.458327176350398,spring,11.717887493133496,4.8047955157643445,1,10.04425408780299,4.911237753882099
Berlin,2014-05-11,-1.74000567202172,spring,11.94625319109707,4.8212129896643905,1,10.04425408780299,4.911237753882099
Berlin,2014-07-10,29.675761341326584,summer,18.570755674289547,4.798858313821725,1,19.63563664735137,4.901917991062138
Berlin,2014-08-08,30.27596371295357,summer,18.743194715536998,4.2518755359866445,1,19.63563664735137,4.901917991062138
Berlin,2014-09-21,0.9734380159196867,autumn,13.707551003764141,6.960928876651189,1,11.212016968707172,4.846098128549645
Berlin,2014-11-21,21.701543899182806,autumn,9.893399837761546,4.680772838176867,1,11.212016968707172,4.846098128549645
Berlin,2014-12-06,9.10443295779703,winter,9.472007515967798,6.708770746839065,1,-0.38367933194905474,4.683119246610646
Berlin,2014-12-20,-10.278498869781084,winter,4.489266688604967,8.6803621401434,1,-0.38367933194905474,4.683119246610646
